"file_name","habitat","site","predator_cue","year","proportion_vigilant","species"
"01010009_Warthog.AVI","Closed","G06","Cheetah","2021",0,"Warthog"
"01010010_Warthog.AVI","Closed","G06","WildDog","2021",0.376106194690265,"Warthog"
"01020015_Warthog.AVI","Closed","G06","Hyena","2021",0.730684326710817,"Warthog"
"01030020_Warthog.AVI","Closed","G06","Leopard","2021",0.780632411067194,"Warthog"
"01050036_Impala.AVI","Closed","G06","Cheetah","2021",0.816574585635359,"Impala"
"01050040_Warthog.AVI","Closed","G06","Cheetah","2021",0,"Warthog"
"01050041_Impala.AVI","Closed","G06","WildDog","2021",0.990897269180754,"Impala"
"01090008_Waterbuck.AVI","Open","J03","WildDog","2021",0.893536121673004,"Waterbuck"
"01090010_Waterbuck.AVI","Open","J03","Lion","2021",0.358208955223881,"Waterbuck"
"01090049_Warthog.AVI","Closed","G06","Leopard","2021",0,"Warthog"
"01100013_Impala.AVI","Open","J03","Lion","2021",0.484848484848485,"Impala"
"01100015_Waterbuck.AVI","Open","J03","Hyena","2021",0,"Waterbuck"
"01110017_Waterbuck.AVI","Open","J03","WildDog","2021",0.148648648648649,"Waterbuck"
"01110019_Waterbuck.AVI","Open","J03","Lion","2021",0,"Waterbuck"
"01110022_Waterbuck.AVI","Open","J03","Lion","2021",0,"Waterbuck"
"01120010_Impala.AVI","Closed","G06","Hyena","2021",0.897097625329815,"Impala"
"01120023_Waterbuck.AVI","Open","J03","Hyena","2021",0.275862068965517,"Waterbuck"
"01120024_Waterbuck.AVI","Open","J03","Lion","2021",0.636363636363636,"Waterbuck"
"01120025_Waterbuck.AVI","Open","J03","Hyena","2021",0,"Waterbuck"
"01120026_Waterbuck.AVI","Open","J03","Leopard","2021",0.103448275862069,"Waterbuck"
"01120029_Bushbuck.AVI","Open","J03","Cheetah","2021",0,"Bushbuck"
"01130031_Waterbuck.AVI","Open","J03","Cheetah","2021",0,"Waterbuck"
"01130032_Waterbuck.AVI","Open","J03","Leopard","2021",0.530864197530864,"Waterbuck"
"01130033_Waterbuck.AVI","Open","J03","Cheetah","2021",1,"Waterbuck"
"01130039_Waterbuck.AVI","Open","J03","WildDog","2021",0.955012853470437,"Waterbuck"
"01130040_Waterbuck.AVI","Open","J03","Lion","2021",0,"Waterbuck"
"01140031_Impala.AVI","Closed","G06","Hyena","2021",0,"Impala"
"01140037_Impala.AVI","Closed","G06","Hyena","2021",0.748768472906404,"Impala"
"01140042_Waterbuck.AVI","Open","J03","WildDog","2021",0,"Waterbuck"
"01150043_Waterbuck.AVI","Open","J03","Lion","2021",0,"Waterbuck"
"01210011_Waterbuck.AVI","Closed","G06","Cheetah","2021",1,"Waterbuck"
"01230012_Impala.AVI","Closed","G06","WildDog","2021",0.77319587628866,"Impala"
"01230014_Impala.AVI","Closed","G06","Leopard","2021",0.425720620842572,"Impala"
"01230015_Impala.AVI","Closed","G06","Leopard","2021",0,"Impala"
"01240018_Impala.AVI","Closed","G06","Cheetah","2021",0,"Impala"
"01260027_Impala.AVI","Closed","G06","Lion","2021",0,"Impala"
"01270029_Warthog.AVI","Closed","G06","Cheetah","2021",0.582938388625592,"Warthog"
"01280030_Waterbuck.AVI","Closed","G06","WildDog","2021",0.101010101010101,"Waterbuck"
"06210015_Warthog.AVI","Open","F07","Leopard","2021",0,"Warthog"
"06230011_Impala.AVI","Closed","D09","Hyena","2021",0.943396226415094,"Impala"
"06230051_Impala.AVI","Open","F07","Hyena","2021",0,"Impala"
"06230062_Impala.AVI","Open","F07","WildDog","2021",0.466666666666667,"Impala"
"06240007_Oribi.AVI","Open","E02","WildDog","2021",0.886486486486487,"Oribi"
"06240014_Waterbuck.AVI","Closed","D09","Hyena","2021",0.795454545454545,"Waterbuck"
"06240063_Impala.AVI","Open","F07","Lion","2021",0.836083608360836,"Impala"
"06240067_Warthog.AVI","Open","F07","Cheetah","2021",0.548192771084337,"Warthog"
"06250008_Waterbuck.AVI","Open","E02","Leopard","2021",0.940928270042194,"Waterbuck"
"06250009_Waterbuck.AVI","Open","N11","Cheetah","2021",1,"Waterbuck"
"06250010_Warthog.AVI","Open","N10","Leopard","2021",0.653696498054475,"Warthog"
"06250020_Waterbuck.AVI","Open","I04","Lion","2021",0.557184750733138,"Waterbuck"
"06250073_Impala.AVI","Open","F07","Cheetah","2021",0.437580437580438,"Impala"
"06260006_Waterbuck.AVI","Closed","I10","Cheetah","2021",0.934517203107658,"Waterbuck"
"06260007_Waterbuck.AVI","Closed","I10","Leopard","2021",0,"Waterbuck"
"06260009_Reedbuck?.AVI","Closed","G08","WildDog","2021",0,"Reedbuck"
"06260010_Waterbuck.AVI","Closed","G08","WildDog","2021",1,"Waterbuck"
"06260013_Warthog.AVI","Open","E02","Cheetah","2021",0,"Warthog"
"06260013_Waterbuck.AVI","Open","N11","Cheetah","2021",0.716417910447761,"Waterbuck"
"06260014_Warthog.AVI","Open","E02","Lion","2021",0.97669256381798,"Warthog"
"06260014_Waterbuck.AVI","Open","N11","Hyena","2021",0.875968992248062,"Waterbuck"
"06260016_Waterbuck.AVI","Open","N11","WildDog","2021",0.628252788104089,"Waterbuck"
"06260017_Impala.AVI","Closed","I06","WildDog","2021",0.39622641509434,"Impala"
"06260018_Waterbuck.AVI","Open","N11","WildDog","2021",0.934517203107658,"Waterbuck"
"06260019_Impala.AVI","Closed","I06","Lion","2021",1,"Impala"
"06260019_Waterbuck.AVI","Open","N11","WildDog","2021",0.648351648351648,"Waterbuck"
"06260020_Impala.AVI","Closed","I06","WildDog","2021",0.878957169459963,"Impala"
"06270012_Warthog.AVI","Closed","I08","Leopard","2021",0.649038461538462,"Warthog"
"06270017_Waterbuck.AVI","Open","E02","Hyena","2021",0.292307692307692,"Waterbuck"
"06270019_Waterbuck.AVI","Open","E02","Lion","2021",0.359477124183007,"Waterbuck"
"06270020_Warthog.AVI","Open","E02","WildDog","2021",0.916022099447514,"Warthog"
"06270020_Waterbuck.AVI","Open","N11","WildDog","2021",0,"Waterbuck"
"06270022_Waterbuck.AVI","Open","N11","Hyena","2021",0.948945615982242,"Waterbuck"
"06270024_Oribi.AVI","Closed","I06","Hyena","2021",0.911699779249448,"Oribi"
"06270025_Waterbuck.AVI","Open","N11","Lion","2021",1,"Waterbuck"
"06270026_Impala.AVI","Closed","I06","Hyena","2021",0.5,"Impala"
"06270035_Waterbuck.AVI","Open","N11","Cheetah","2021",0.962264150943396,"Waterbuck"
"06270036_Waterbuck.AVI","Open","N11","Leopard","2021",0.732004429678848,"Waterbuck"
"06270039_Waterbuck.AVI","Open","N11","Cheetah","2021",0,"Waterbuck"
"06270040_Impala.AVI","Closed","I06","Cheetah","2021",0.794247787610619,"Impala"
"06270041_Waterbuck.AVI","Open","N11","Hyena","2021",0.950110864745011,"Waterbuck"
"06270042_Waterbuck.AVI","Open","N11","Lion","2021",0.686567164179104,"Waterbuck"
"06280011_Waterbuck.AVI","Closed","G08","Hyena","2021",0.52112676056338,"Waterbuck"
"06280012_Impala.AVI","Closed","D05","Lion","2021",0.623978201634877,"Impala"
"06280017_Warthog.AVI","Open","N10","Lion","2021",0.300225733634311,"Warthog"
"06280017_Waterbuck.AVI","Closed","G08","WildDog","2021",0.9337899543379,"Waterbuck"
"06280042_Warthog.AVI","Closed","I06","Leopard","2021",0,"Warthog"
"06280047_Impala.AVI","Closed","I06","WildDog","2021",0.61244019138756,"Impala"
"06280087_Waterbuck.AVI","Open","F07","WildDog","2021",0.376795580110497,"Waterbuck"
"06290015_Impala.AVI","Closed","D05","Lion","2021",0,"Impala"
"06290023_Warthog.AVI","Closed","I08","WildDog","2021",0,"Warthog"
"06290023_Waterbuck.AVI","Open","E02","Leopard","2021",0.612612612612613,"Waterbuck"
"06290024_Warthog.AVI","Open","E02","Lion","2021",0.618556701030928,"Warthog"
"06290037_Waterbuck.AVI","Open","I04","Cheetah","2021",1,"Waterbuck"
"06290058_Waterbuck.AVI","Closed","I06","Cheetah","2021",0.583333333333333,"Waterbuck"
"06290060_Warthog.AVI","Closed","I06","Hyena","2021",0.579462102689487,"Warthog"
"06290062_Impala.AVI","Closed","I06","Leopard","2021",0.747415066469719,"Impala"
"06290063_Impala.AVI","Closed","I06","Cheetah","2021",0.997816593886463,"Impala"
"06290065_Waterbuck.AVI","Closed","I06","WildDog","2021",0.73289183222958,"Waterbuck"
"06290088_Warthog.AVI","Open","F07","WildDog","2021",0.544401544401544,"Warthog"
"06300003_Waterbuck.AVI","Closed","I06","Cheetah","2021",0.624548736462094,"Waterbuck"
"06300007_Waterbuck.AVI","Closed","I06","WildDog","2021",0.955654101995565,"Waterbuck"
"06300013_Waterbuck.AVI","Open","F07","WildDog","2021",0.753863134657837,"Waterbuck"
"06300022_Impala.AVI","Open","N10","Lion","2021",0.630939226519337,"Impala"
"06300026_Waterbuck.AVI","Closed","D09","Cheetah","2021",1,"Waterbuck"
"06300028_Waterbuck.AVI","Closed","D09","Lion","2021",1,"Waterbuck"
"06300068_Waterbuck.AVI","Closed","I06","Leopard","2021",0,"Waterbuck"
"06300069_Waterbuck.AVI","Closed","I06","Leopard","2021",0.104166666666667,"Waterbuck"
"06300070_Waterbuck.AVI","Closed","I06","Lion","2021",0.940066592674806,"Waterbuck"
"06300071_Waterbuck.AVI","Closed","I06","Cheetah","2021",0.956714761376249,"Waterbuck"
"07010003_Waterbuck.AVI","Closed","G08","Lion","2021",0.456140350877193,"Waterbuck"
"07010007_Waterbuck.AVI","Open","I04","WildDog","2021",0.648769574944072,"Waterbuck"
"07010009_Waterbuck.AVI","Open","I04","Leopard","2021",0,"Waterbuck"
"07010013_Waterbuck.AVI","Closed","I06","Leopard","2021",0,"Waterbuck"
"07010014_Oribi.AVI","Closed","I06","Leopard","2021",0,"Oribi"
"07010015_Impala.AVI","Open","F07","Hyena","2021",0.735099337748344,"Impala"
"07010018_Warthog.AVI","Open","F07","Lion","2021",0.831672203765227,"Warthog"
"07010020_Impala.AVI","Closed","I06","Lion","2021",0,"Impala"
"07010022_Impala.AVI","Closed","I06","WildDog","2021",0,"Impala"
"07010024_Warthog.AVI","Open","N10","Leopard","2021",0.276978417266187,"Warthog"
"07010026_Warthog.AVI","Open","J13","Hyena","2021",0,"Warthog"
"07010026_Waterbuck.AVI","Closed","I06","Cheetah","2021",0.893805309734513,"Waterbuck"
"07010027_Waterbuck.AVI","Closed","I06","Hyena","2021",0.893569844789357,"Waterbuck"
"07010030_Warthog.AVI","Open","J13","WildDog","2021",0.491577335375191,"Warthog"
"07010031_Waterbuck.AVI","Open","J13","Lion","2021",0.032967032967033,"Waterbuck"
"07010034_Warthog.AVI","Open","J13","Lion","2021",1,"Warthog"
"07010035_ImpalaBaboon.AVI","Open","F01","Leopard","2021",1,"Impala"
"07010035_Waterbuck.AVI","Open","J13","WildDog","2021",0.804878048780488,"Waterbuck"
"07010036_Warthog.AVI","Open","J13","Cheetah","2021",0.777551020408163,"Warthog"
"07020003_Waterbuck.AVI","Open","E02","WildDog","2021",0.133333333333333,"Waterbuck"
"07020005_Waterbuck.AVI","Closed","I10","Hyena","2021",0,"Waterbuck"
"07020007_Impala.AVI","Closed","I08","Cheetah","2021",0,"Impala"
"07020008_Impala.AVI","Closed","I08","Hyena","2021",0.704347826086957,"Impala"
"07020014_Waterbuck.AVI","Open","I04","Hyena","2021",0,"Waterbuck"
"07020015_Waterbuck.AVI","Open","I04","Hyena","2021",0.379746835443038,"Waterbuck"
"07020016_Waterbuck.AVI","Open","I04","Leopard","2021",0.613636363636364,"Waterbuck"
"07020017_Waterbuck.AVI","Open","I04","Lion","2021",1,"Waterbuck"
"07020032_Impala.AVI","Closed","I06","Leopard","2021",1,"Impala"
"07020033_Waterbuck.AVI","Open","F07","Lion","2021",0.926829268292683,"Waterbuck"
"07020037_Impala.AVI","Closed","I06","WildDog","2021",0.931718061674009,"Impala"
"07020039_Warthog.AVI","Open","J13","Cheetah","2021",0.964718853362734,"Warthog"
"07020042_Waterbuck.AVI","Open","J13","Leopard","2021",0,"Waterbuck"
"07020043_Warthog.AVI","Open","J13","Leopard","2021",0,"Warthog"
"07020047_Waterbuck.AVI","Open","J13","Hyena","2021",0,"Waterbuck"
"07030006_Waterbuck.AVI","Closed","I10","Hyena","2021",1,"Waterbuck"
"07030038_Warthog.AVI","Open","F07","Leopard","2021",0,"Warthog"
"07030041_Warthog.AVI","Closed","I06","Lion","2021",0.432835820895522,"Warthog"
"07030043_Impala.AVI","Closed","I06","Leopard","2021",0,"Impala"
"07030044_Waterbuck.AVI","Closed","I06","Lion","2021",0.963414634146341,"Waterbuck"
"07030045_Waterbuck.AVI","Closed","I06","Cheetah","2021",0.851769911504425,"Waterbuck"
"07030052_Waterbuck.AVI","Open","J13","Lion","2021",0.854671280276817,"Waterbuck"
"07030054_Warthog.AVI","Open","J13","Hyena","2021",0,"Warthog"
"07030055_Waterbuck.AVI","Open","J13","Cheetah","2021",0,"Waterbuck"
"07040002_Waterbuck.AVI","Open","F03","Lion","2021",1,"Waterbuck"
"07040006_Waterbuck.AVI","Closed","D05","Cheetah","2021",0.757075471698113,"Waterbuck"
"07040008_Waterbuck.AVI","Closed","I10","Leopard","2021",0,"Waterbuck"
"07040017_Warthog.AVI","Open","N10","Hyena","2021",0.501103752759382,"Warthog"
"07040018_Reedbuck?.AVI","Closed","I08","WildDog","2021",0.706018518518518,"Reedbuck"
"07040020_Warthog.AVI","Open","N10","Lion","2021",0.522556390977444,"Warthog"
"07040041_Impala.AVI","Open","F07","Cheetah","2021",0.758849557522124,"Impala"
"07040050_Waterbuck.AVI","Closed","I06","Lion","2021",0.121951219512195,"Waterbuck"
"07040051_Waterbuck.AVI","Closed","I06","WildDog","2021",0.772135416666667,"Waterbuck"
"07040058_Waterbuck.AVI","Closed","I06","Hyena","2021",0.568627450980392,"Waterbuck"
"07040059_Waterbuck.AVI","Closed","I06","Hyena","2021",0.206896551724138,"Waterbuck"
"07040081_Waterbuck.AVI","Open","J13","Hyena","2021",0,"Waterbuck"
"07040083_Warthog.AVI","Open","J13","Leopard","2021",0.521017699115044,"Warthog"
"07050006_Waterbuck.AVI","Closed","L11","Leopard","2021",0,"Waterbuck"
"07050007_Waterbuck.AVI","Closed","L11","Lion","2021",1,"Waterbuck"
"07050010_Waterbuck.AVI","Closed","I10","Cheetah","2021",0.878318584070796,"Waterbuck"
"07050011_Warthog.AVI","Closed","I10","Leopard","2021",0.527777777777778,"Warthog"
"07050023_Warthog.AVI","Open","N10","WildDog","2021",0.591611479028698,"Warthog"
"07050027_Oribi.AVI","Open","E02","Hyena","2021",1,"Oribi"
"07050028_Waterbuck.AVI","Open","E02","Lion","2021",0,"Waterbuck"
"07050029_Waterbuck.AVI","Open","E02","Leopard","2021",0.257352941176471,"Waterbuck"
"07050030_Waterbuck.AVI","Open","E02","Hyena","2021",0,"Waterbuck"
"07050061_Waterbuck.AVI","Closed","I06","Leopard","2021",0.758314855875831,"Waterbuck"
"07050069_Waterbuck.AVI","Closed","I06","Leopard","2021",0,"Waterbuck"
"07050098_Waterbuck.AVI","Open","J13","Lion","2021",0,"Waterbuck"
"07050099_Warthog.AVI","Open","J13","Leopard","2021",0,"Warthog"
"07050100_Warthog.AVI","Open","J13","Leopard","2021",0,"Warthog"
"07050101_Warthog.AVI","Open","J13","WildDog","2021",0,"Warthog"
"07060008_Waterbuck.AVI","Closed","G08","Lion","2021",0.27796234772979,"Waterbuck"
"07060027_Waterbuck.AVI","Closed","I08","Cheetah","2021",0,"Waterbuck"
"07060039_Waterbuck.AVI","Open","I04","Leopard","2021",0,"Waterbuck"
"07060041_Waterbuck.AVI","Open","I04","Cheetah","2021",0.309899569583931,"Waterbuck"
"07060051_Waterbuck.AVI","Open","I04","Leopard","2021",1,"Waterbuck"
"07060056_Waterbuck.AVI","Open","F07","Lion","2021",0.942028985507246,"Waterbuck"
"07060079_Waterbuck.AVI","Closed","I06","Lion","2021",0.624365482233503,"Waterbuck"
"07060080_Warthog.AVI","Closed","I06","Lion","2021",0.0707070707070707,"Warthog"
"07060084_Waterbuck.AVI","Closed","I06","Cheetah","2021",0.282872928176796,"Waterbuck"
"07060087_Waterbuck.AVI","Closed","I06","Hyena","2021",0,"Waterbuck"
"07060088_Impala.AVI","Closed","I06","Hyena","2021",0.355875831485588,"Impala"
"07060104_Waterbuck.AVI","Open","J13","Hyena","2021",0,"Waterbuck"
"07070005_Waterbuck.AVI","Closed","I06","Leopard","2021",0.830752212389381,"Waterbuck"
"07070006_Waterbuck.AVI","Closed","I06","Lion","2021",0.6784140969163,"Waterbuck"
"07070007_Waterbuck.AVI","Closed","I06","Cheetah","2021",0,"Waterbuck"
"07070008_Waterbuck.AVI","Closed","I06","Leopard","2021",0.911308203991131,"Waterbuck"
"07070011_Waterbuck.AVI","Closed","I06","Cheetah","2021",1,"Waterbuck"
"07070023_Warthog.AVI","Closed","I10","Lion","2021",0.463414634146341,"Warthog"
"07070090_Waterbuck.AVI","Closed","I06","Leopard","2021",0,"Waterbuck"
"07070106_Waterbuck.AVI","Open","J13","Leopard","2021",0.249174917491749,"Waterbuck"
"07070107_Waterbuck.AVI","Open","J13","Cheetah","2021",1,"Waterbuck"
"07070108_Warthog.AVI","Open","J13","Lion","2021",0.446236559139785,"Warthog"
"07070109_Warthog.AVI","Open","J13","Leopard","2021",0.766075388026608,"Warthog"
"07070110_Warthog.AVI","Open","J13","Cheetah","2021",0.942857142857143,"Warthog"
"07070112_Waterbuck.AVI","Open","J13","WildDog","2021",0,"Waterbuck"
"07080012_Warthog.AVI","Open","F07","Lion","2021",0.482954545454545,"Warthog"
"07080012_Waterbuck.AVI","Open","I04","Cheetah","2021",0.814814814814815,"Waterbuck"
"07080034_Warthog.AVI","Open","N10","Lion","2021",0.523809523809524,"Warthog"
"07080042_Oribi.AVI","Open","E02","Cheetah","2021",0.439645625692137,"Oribi"
"07080138_Waterbuck.AVI","Open","J13","Leopard","2021",0,"Waterbuck"
"07090002_Impala.AVI","Open","E02","Lion","2021",0,"Impala"
"07090002_Waterbuck.AVI","Closed","G08","Leopard","2021",0.920265780730897,"Waterbuck"
"07090004_Impala.AVI","Closed","G08","Lion","2021",0,"Impala"
"07090005_Waterbuck.AVI","Closed","G08","Lion","2021",1,"Waterbuck"
"07090020_Waterbuck.AVI","Closed","I06","Hyena","2021",0.909090909090909,"Waterbuck"
"07090022_Warthog.AVI","Open","F07","Cheetah","2021",0.810514786418401,"Warthog"
"07090022_Waterbuck.AVI","Closed","I06","Hyena","2021",1,"Waterbuck"
"07090023_Warthog.AVI","Open","J13","Lion","2021",0,"Warthog"
"07090026_Waterbuck.AVI","Closed","I06","Leopard","2021",0.593576965669989,"Waterbuck"
"07090030_Impala.AVI","Closed","I06","WildDog","2021",0.55726872246696,"Impala"
"07090033_Waterbuck.AVI","Closed","I06","Leopard","2021",0.961154273029967,"Waterbuck"
"07090034_Impala.AVI","Closed","I06","Leopard","2021",0.437837837837838,"Impala"
"07090037_Waterbuck.AVI","Closed","I06","Leopard","2021",0,"Waterbuck"
"07090038_Waterbuck.AVI","Closed","I06","Leopard","2021",0,"Waterbuck"
"07090039_Waterbuck.AVI","Closed","I06","Lion","2021",0,"Waterbuck"
"07090139_Warthog.AVI","Open","J13","Hyena","2021",0.387254901960784,"Warthog"
"07100002_Warthog.AVI","Open","N10","Hyena","2021",0,"Warthog"
"07100006_Impala.AVI","Open","E02","Leopard","2021",0,"Oribi"
"07100009_Warthog.AVI","Open","J13","Cheetah","2021",0,"Warthog"
"07100012_Waterbuck.AVI","Open","J13","Cheetah","2021",0.665829145728643,"Waterbuck"
"07100014_Warthog.AVI","Open","J13","Lion","2021",0.941984732824428,"Warthog"
"07100014_Waterbuck.AVI","Open","J03","Cheetah","2021",0.878183831672204,"Waterbuck"
"07100021_Waterbuck.AVI","Open","I04","Lion","2021",0.627118644067797,"Waterbuck"
"07100028_Warthog.AVI","Open","F07","WildDog","2021",0.78516057585825,"Warthog"
"07100040_Warthog.AVI","Open","J13","Cheetah","2021",0.927272727272727,"Warthog"
"07100043_Waterbuck.AVI","Closed","I06","WildDog","2021",0,"Waterbuck"
"07100050_Impala.AVI","Closed","I06","Cheetah","2021",0.851590106007067,"Impala"
"07110004_Warthog.AVI","Closed","I08","Cheetah","2021",0.878477306002928,"Warthog"
"07110005_Warthog.AVI","Closed","I10","Hyena","2021",0,"Warthog"
"07110011_Waterbuck.AVI","Open","N11","Hyena","2021",0,"Waterbuck"
"07110013_Waterbuck.AVI","Open","N11","Cheetah","2021",0.967920353982301,"Waterbuck"
"07110016_Waterbuck.AVI","Open","J03","Cheetah","2021",0.973421926910299,"Waterbuck"
"07110018_Waterbuck.AVI","Open","J03","Cheetah","2021",0,"Waterbuck"
"07110023_Warthog.AVI","Open","J13","Cheetah","2021",0.567988668555241,"Warthog"
"07110031_Waterbuck.AVI","Open","I04","Hyena","2021",0,"Waterbuck"
"07110032_Waterbuck.AVI","Open","I04","Hyena","2021",0.447619047619048,"Waterbuck"
"07110039_Impala.AVI","Open","F07","Leopard","2021",0.943458980044346,"Impala"
"07110042_Warthog.AVI","Open","J13","Lion","2021",0.558628318584071,"Warthog"
"07110044_Warthog.AVI","Open","J13","Leopard","2021",0.820717131474104,"Warthog"
"07110045_Warthog.AVI","Open","J13","WildDog","2021",1,"Warthog"
"07110056_Waterbuck.AVI","Closed","I06","Leopard","2021",0.544502617801047,"Waterbuck"
"07110057_Warthog.AVI","Closed","I06","Cheetah","2021",0,"Warthog"
"07110059_Waterbuck.AVI","Closed","I06","Lion","2021",0.57843137254902,"Waterbuck"
"07110060_Waterbuck.AVI","Closed","I06","WildDog","2021",0.885209713024283,"Waterbuck"
"07120009_Warthog.AVI","Closed","I08","Hyena","2021",0,"Warthog"
"07120012_Waterbuck.AVI","Open","E02","Hyena","2021",0,"Waterbuck"
"07120021_Waterbuck.AVI","Open","J03","Leopard","2021",0.859357696566999,"Waterbuck"
"07120023_Waterbuck.AVI","Open","J03","WildDog","2021",0,"Waterbuck"
"07120025_Waterbuck.AVI","Open","J13","Lion","2021",0.97384066587396,"Waterbuck"
"07120034_Waterbuck.AVI","Open","J13","WildDog","2021",0.972253052164262,"Waterbuck"
"07120042_Waterbuck.AVI","Open","I04","Cheetah","2021",0.904656319290466,"Waterbuck"
"07120049_Waterbuck.AVI","Open","I04","Lion","2021",0,"Waterbuck"
"07120052_Warthog.AVI","Open","N03","Leopard","2021",0,"Warthog"
"07120056_Impala.AVI","Open","F07","Hyena","2021",0.858241758241758,"Impala"
"07120059_Impala.AVI","Open","F07","Leopard","2021",0.372093023255814,"Impala"
"07120064_Waterbuck.AVI","Closed","I06","Leopard","2021",1,"Waterbuck"
"07120065_Waterbuck.AVI","Closed","I06","Lion","2021",0,"Waterbuck"
"07120073_Waterbuck.AVI","Closed","I06","WildDog","2021",0,"Waterbuck"
"07130013_Warthog.AVI","Open","N10","Hyena","2021",0.753882915173238,"Warthog"
"07130019_Warthog.AVI","Open","N10","Cheetah","2021",0,"Warthog"
"07130028_Impala.AVI","Open","E02","Leopard","2021",0.227624309392265,"Impala"
"07130033_Waterbuck.AVI","Open","J03","WildDog","2021",0,"Waterbuck"
"07130043_Warthog.AVI","Open","J13","Lion","2021",0.7625,"Warthog"
"07130045_Waterbuck.AVI","Open","J13","Leopard","2021",0.435695538057743,"Waterbuck"
"07130047_Warthog.AVI","Open","J13","Hyena","2021",0,"Warthog"
"07130048_Waterbuck.AVI","Open","J13","Lion","2021",0.634285714285714,"Waterbuck"
"07130052_Warthog.AVI","Open","J13","Cheetah","2021",0.597872340425532,"Warthog"
"07130055_Waterbuck.AVI","Open","I04","Leopard","2021",0.835917312661499,"Waterbuck"
"07130056_Warthog.AVI","Open","J13","Cheetah","2021",0,"Warthog"
"07130063_Oribi.AVI","Open","N03","Lion","2021",0.642857142857143,"Oribi"
"07130068_Impala.AVI","Open","F07","Cheetah","2021",0,"Impala"
"07130081_Impala.AVI","Closed","I06","Hyena","2021",0,"Impala"
"07130086_Waterbuck.AVI","Closed","I06","Leopard","2021",0.334254143646409,"Waterbuck"
"07140012_Warthog.AVI","Closed","G08","Hyena","2021",0.508196721311475,"Warthog"
"07140012_Waterbuck.AVI","Closed","D09","WildDog","2021",0.936736958934517,"Waterbuck"
"07140014_Oribi.AVI","Closed","D09","Hyena","2021",1,"Oribi"
"07140020_Waterbuck.AVI","Open","N11","WildDog","2021",0.64,"Waterbuck"
"07140036_Waterbuck.AVI","Open","J03","Leopard","2021",0,"Waterbuck"
"07140037_Waterbuck.AVI","Open","J03","Cheetah","2021",0.857798165137615,"Waterbuck"
"07140039_Waterbuck.AVI","Open","J03","Hyena","2021",0.931263858093126,"Waterbuck"
"07140040_Waterbuck.AVI","Open","J03","Lion","2021",0.526315789473684,"Waterbuck"
"07140042_Warthog.AVI","Open","E02","Cheetah","2021",0.591814159292035,"Warthog"
"07140042_Waterbuck.AVI","Open","J03","Leopard","2021",0,"Waterbuck"
"07140044_Waterbuck.AVI","Open","J03","Hyena","2021",0.96195652173913,"Waterbuck"
"07140048_Waterbuck.AVI","Open","J03","Cheetah","2021",0.548022598870056,"Waterbuck"
"07140049_Waterbuck.AVI","Open","J03","Leopard","2021",0.605095541401274,"Waterbuck"
"07140050_Waterbuck.AVI","Open","J03","Cheetah","2021",1,"Waterbuck"
"07140055_Waterbuck.AVI","Open","J13","Leopard","2021",0.780405405405405,"Waterbuck"
"07140066_Waterbuck.AVI","Open","I04","Cheetah","2021",0.54,"Waterbuck"
"07140068_Waterbuck.AVI","Open","J13","Cheetah","2021",0.322834645669291,"Waterbuck"
"07140070_Waterbuck.AVI","Open","I04","Leopard","2021",0.739224137931034,"Waterbuck"
"07140073_Warthog.AVI","Open","J13","Leopard","2021",0,"Warthog"
"07140073_Waterbuck.AVI","Open","I04","Hyena","2021",0.205479452054795,"Waterbuck"
"07140075_Warthog.AVI","Open","J13","WildDog","2021",0.281456953642384,"Warthog"
"07140076_Waterbuck.AVI","Open","I04","Hyena","2021",1,"Waterbuck"
"07140085_Warthog.AVI","Open","J13","Hyena","2021",0,"Warthog"
"07140086_Warthog.AVI","Open","J13","Cheetah","2021",0.721393034825871,"Warthog"
"07140087_Waterbuck.AVI","Closed","I06","Cheetah","2021",0.886917960088692,"Waterbuck"
"07140090_Waterbuck.AVI","Closed","I06","WildDog","2021",0.875138121546961,"Waterbuck"
"07140091_Waterbuck.AVI","Closed","I06","WildDog","2021",1,"Waterbuck"
"07150014_Waterbuck.AVI","Closed","G08","Cheetah","2021",1,"Waterbuck"
"07150016_Warthog.AVI","Closed","I10","Leopard","2021",0.418604651162791,"Warthog"
"07150018_Impala.AVI","Closed","G08","WildDog","2021",0,"Impala"
"07150038_Warthog.AVI","Open","N10","Leopard","2021",0.681318681318681,"Warthog"
"07150058_Waterbuck.AVI","Open","J03","WildDog","2021",0.599173553719008,"Waterbuck"
"07150059_Waterbuck.AVI","Open","J03","Lion","2021",0,"Waterbuck"
"07150060_Waterbuck.AVI","Open","J03","Cheetah","2021",0.935769656699889,"Waterbuck"
"07150062_Waterbuck.AVI","Open","J03","Lion","2021",0,"Waterbuck"
"07150073_Waterbuck.AVI","Open","J13","Lion","2021",0.932297447280799,"Waterbuck"
"07150077_Warthog.AVI","Open","J13","Hyena","2021",0.311529933481153,"Warthog"
"07150079_Warthog.AVI","Open","J13","Hyena","2021",0,"Warthog"
"07150079_Waterbuck.AVI","Open","I04","Lion","2021",1,"Waterbuck"
"07150080_Waterbuck.AVI","Open","I04","Lion","2021",1,"Waterbuck"
"07150082_Warthog.AVI","Open","J13","Cheetah","2021",0.255530973451327,"Warthog"
"07150096_Impala.AVI","Closed","I06","Cheetah","2021",0,"Impala"
